store,websites,attribute_set,type,category_ids,sku,has_options,price,special_price,weight,minimal_price,msrp,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,msrp_enabled,msrp_display_actual_price_type,status,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,gift_wrapping_price,custom_design,page_layout,country_of_manufacture,gift_message_available,gift_wrapping_available,is_recurring
admin,base,Default,grouped,4,GOUR0065,0,,,,,,Lemon Myrtle,,,,,,,lemon-myrtle,lemon-myrtle-2229.html,Block after Info Column,,,,,,Disabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Lemon Myrtle,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0066-01,0,5,,20,,,Osmanthus (10 gr),,,,,,,osmanthus,osmanthus.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Osmanthus (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0066-02,0,25,,110,,,Osmanthus (100 gr),,,,,,,osmanthus,osmanthus-2304.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Osmanthus (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0066-03,0,12.5,,50,,,Osmanthus (50 gr),,,,,,,osmanthus,osmanthus-2305.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Osmanthus (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0066,0,,,,,,Osmanthus Herb Tea,,,,,,,osmanthus,osmanthus-2306.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Osmanthus Herb Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0067-01,0,5,,20,,,Peppermint Leaves (10 gr),,,,,,,peppermint-leaves,peppermint-leaves.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Peppermint Leaves (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0067-02,0,18,,110,,,Peppermint Leaves (100 gr),,,,,,,peppermint-leaves,peppermint-leaves-2285.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Peppermint Leaves (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0067-03,0,9,,50,,,Peppermint Leaves (50 gr),,,,,,,peppermint-leaves,peppermint-leaves-2286.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Peppermint Leaves (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0067,0,,,,,,Peppermint Leaves Herb Tea,,,,,,,peppermint-leaves,peppermint-leaves-2287.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,1,0,1,0,0,0,1,Peppermint Leaves Herb Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0068-01,0,5,,20,,,Pink Rose Buds (10 gr),,,,,,,pink-rose-buds,pink-rose-buds.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Pink Rose Buds (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0068-02,0,25,,110,,,Pink Rose Buds (100 gr),,,,,,,pink-rose-buds,pink-rose-buds-2309.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Pink Rose Buds (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0068-03,0,12.5,,50,,,Pink Rose Buds (50 gr),,,,,,,pink-rose-buds,pink-rose-buds-2310.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Pink Rose Buds (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0068,0,,,,,,Pink Rose Buds Herb Tea,,,,,,,pink-rose-buds,pink-rose-buds-2311.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,1,0,1,0,0,0,1,Pink Rose Buds Herb Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0069-01,0,5,,20,,,Roman Chamomile (10 gr),,,,,,,roman-chamomile,roman-chamomile.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Roman Chamomile (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0069-02,0,16,,110,,,Roman Chamomile (100 gr),,,,,,,roman-chamomile,roman-chamomile-2317.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Roman Chamomile (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0069-03,0,8,,50,,,Roman Chamomile (50 gr),,,,,,,roman-chamomile,roman-chamomile-2318.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Roman Chamomile (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0069,0,,,,,,Roman Chamomile Herb Tea,,,,,,,roman-chamomile,roman-chamomile-2319.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Roman Chamomile Herb Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0070-01,0,5,,20,,,Matcha Powder (10 gr),,,,,,,matcha-powder,matcha-powder.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matcha Powder (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0070-02,0,25,,110,,,Matcha Powder (100 gr),,,,,,,matcha-powder,matcha-powder-2280.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matcha Powder (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0070-03,0,12.5,,50,,,Matcha Powder (50 gr),,,,,,,matcha-powder,matcha-powder-2276.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Matcha Powder (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0070,0,,,,,,Matcha Powder,Matcha Green Tea | Japanese Powder Tea,"A fine powdered green tea traditionally used in Japanese tea drinking ceremonies, its smooth and velvety texture is perfect on its own or paired with milk to create that creamy latte brew",,,,,matcha-powder,matcha-powder-2304.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,0,0,1,0,1,0,0,0,1,Matcha Powder,0,grouped,,,,,,,,,
admin,base,Default,simple,4,GOUR0071-01,0,5,,20,,,Forest Berry (Iced Tea) (10 gr),,,,,,,forest-berry-iced-tea,forest-berry-iced-tea.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Forest Berry (Iced Tea) (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0071-02,0,16,,110,,,Forest Berry Iced Tea (100 gr),,,,,,,forest-berry-iced-tea,forest-berry-iced-tea-2373.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-09-01 00:00:00,,,,,,96,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Forest Berry Iced Tea (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0071-03,0,8,,50,,,Forest Berry Iced Tea (50 gr),,,,,,,forest-berry-iced-tea,forest-berry-iced-tea-2374.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-09-01 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Forest Berry Iced Tea (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,4,GOUR0071,0,,,,,,Forest Berry (Iced Tea),,,,,,,forest-berry-iced-tea,forest-berry-iced-tea-2375.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Forest Berry (Iced Tea),0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0072-01,0,5,,20,,,Summer Peach (Iced Tea) (10 gr),,,,,,,summer-peach-iced-tea,summer-peach-iced-tea.html,Block after Info Column,,,,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Summer Peach (Iced Tea) (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0072-02,0,16,,110,,,Summer Peach Iced Tea (100 gr),,,,,,,summer-peach-iced-tea,summer-peach-iced-tea-2363.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Summer Peach Iced Tea (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0072-03,0,8,,50,,,Summer Peach Iced Tea (50 gr),,,,,,,summer-peach-iced-tea,summer-peach-iced-tea-2364.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Summer Peach Iced Tea (50 gr),0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0072,0,,,,,,Summer Peach Iced Tea,,,,,,,summer-peach-iced-tea,summer-peach-iced-tea-2365.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Summer Peach Iced Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,4,ACC0001,0,10,,40,,,Silken Sachet,,,,,,,silken-sachet,silken-sachet.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"A hassle-free way to brew, allowing the best flavours to emerge, without having to strain the liquor of tea leaves. Silk is used as a healthier alternative to other materials. ",test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,0,0,1,0,1,0,0,0,1,Silken Sachet,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0008,0,35,,350,,,Chinese Yixing Set,,,,,,,chinese-yixing-set,chinese-yixing-set.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"Unglazed ceramic teapots absorb the tea's aroma with each brew, enhancing the following experience with each usage. A common practice is to use each pot for only a particular type of tea.",test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Chinese Yixing Set,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0009,0,20,,200,,,Chinese Tea Tray,,,,,,,chinese-tea-tray,chinese-tea-tray.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"Oriental teaware adds a touch of class to tea appreciation, perfect for the tea aficionado. Alternatively, use it as a platform to display your exquisite tea set.",test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Chinese Tea Tray,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0010,0,45,,0,,,Darcy 0.45l Teapot,,,,,,,darcy-0-45l-teapot,darcy-0-45l-teapot.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"A modern take on an oriental shape, with sleek glass and silver trimmings. The large infuser allows the tea leaves to unfurl and expand.",test description,,,,,,,,,98,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Darcy 0.45l Teapot,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0002,0,98,,420,,,Jenaer Glas Gourmet 0.4l Teapot,,,,,,,jenaer-glas-concept-0-4l-teapot,jenaer-glas-concept-0-4l-teapot.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",test description,,,,,,,,,97,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jenaer Glas Gourmet 0.4l Teapot,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0003,0,128,,660,,,Jenaer Glas Concept 1.3l Teapot,,,,,,,jenaer-glas-concept-1-3l-teapot,jenaer-glas-concept-1-3l-teapot.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jenaer Glas Concept 1.3l Teapot,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0004,0,60,,350,,,Jenaer Glas Gourmet 5oz Tea Cup Set,,,,,,,jenaer-glas-concept-5oz-tea-cup-set,jenaer-glas-concept-5oz-tea-cup-set.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",test description,,,2013-04-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jenaer Glas Gourmet 5oz Tea Cup Set,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0005,0,108,,500,,,Jenaer Glas Good Mood 1.0l Teapot,,,,,,,jenaer-glas-good-mood-1-5l-teapot,jenaer-glas-good-mood-1-5l-teapot.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,Finer appreciation of beverages with this modern line of beverage accessories for the tea enthusiast.  Various specially-designed forms open up the palate to the nuances among different teas.,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jenaer Glas Good Mood 1.0l Teapot,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0006,0,78,,420,,,Jenaer Glas Good Mood Single Serve 0.4l Teapot,,,,,,,jenaer-glas-good-mood-single-serve-teapot,jenaer-glas-good-mood-single-serve-teapot.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,Finer appreciation of beverages with this modern line of beverage accessories for the tea enthusiast.  Various designed forms open up the palate to the nuances among different teas.,test description,,,,,,,,,97,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Jenaer Glas Good Mood Single Serve 0.4l Teapot,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0007,0,45,,390,,,Jenaer Glas Concept 5oz Tea Cup Set,,,,,,,jenaer-glas-gourmet-5oz-tea-cup-set,jenaer-glas-gourmet-5oz-tea-cup-set.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,Finer appreciation of beverages with this modern line of beverage accessories for the tea enthusiast.  Various designed forms open up the palate to the nuances among different teas.,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,0,,1,1,1,0,0,1,0,1,0,0,0,1,Jenaer Glas Concept 5oz Tea Cup Set,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0011,0,25,,190,,,Tea Timer,,,,,,,tea-timer,tea-timer.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"3 different glasses with time periods of 3, 4 and 5 minutes ensure that the tea's fragrance does not slip away.",test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Tea Timer,0,simple,,,,,,,,,
admin,base,Default,simple,4,ACC0012,0,188,,640,,,Jenaer Glas Gourmet 1.5l Teapot,,,,,,,jenaer-glas-concept-1-5l-teapot,jenaer-glas-concept-1-5l-teapot.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,"Combining aesthetic appeal with functionality, each piece from the Jenaer Glas Concept series has been intricately designed to suit the needs of the modern kitchen.",test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:26,0,1,0,1,1,1,0,1,0,0,1,1,Jenaer Glas Gourmet 1.5l Teapot,0,simple,,,,,,,,,
admin,base,Default,grouped,"4, 5, 16",GOUR0073,0,,,,,,Earl Grey Classic Black Tea,,,,,,,earl-grey-classic,earl-grey-classic.html,Block after Info Column,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Earl Grey Classic Black Tea,0,grouped,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0073-01,0,5,,20,,,Earl Grey Classic (10 gr),,,,,,,earl-grey-classic,earl-grey-classic-1420.html,Block after Info Column,/,/,/,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:29,0,1,0,1,1,1,0,1,0,0,1,1,Earl Grey Classic (10 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0073-02,0,16,12.8,110,,,Earl Grey Classic (100 gr),,,,,,,earl-grey-classic,earl-grey-classic-1421.html,Block after Info Column,/,/,/,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:30,0,1,0,1,1,1,0,1,0,0,1,1,Earl Grey Classic (100 gr),0,simple,,,,,,,,,
admin,base,Default,simple,"92, 4",ART0014,0,16.6,13.28,200,,,Azteca d'Oro Caffeine-Free Tea,Caffeine-Free Tea | Azteca d'Oro | Artisan Selection | Chocolate Tea,"Made from organic South African Bush Tea with Madagascan Cacao and Caramel, taste the rich chocolate note and undertones of toasty nut that leaves a lingering creamy finish on the palate. ",,,,,azteca-d-oro,azteca-d-oro.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,2013-01-11 00:00:00,,,,100,0,1,0,0,1,1,1,0,1,0,,0,1,0,1,0,1,0,1,0,0,0,1,Azteca d'Oro Caffeine-Free Tea,0,simple,,,,,No layout updates, ,No,No,No
admin,base,Default,simple,4,ART0015,0,16.6,,200,,,Coba Cabana�� Caffeine-Free Tea,Caffeine-Free Tea | Coba Cabana | Artisan Selection | Award-Winning Tea,"A 2014 award winning tea. Made from organic South African Bush Tea with Pineapple, Mango and Basil. This caffeine-free tea has an attractive top note of ripened tropical fruits with a light acidity and a refreshing hint of herbs on finish",,,,,coba-cabanatm,coba-cabanatm.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,2013-01-11 00:00:00,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:33,0,1,0,0,1,1,0,1,0,0,1,1,Coba Cabana�� Caffeine-Free Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0016,0,16.6,,200,,,Tomatino�� Caffeine-Free Tea,Caffeine-Free Tea | Tomatino | Artisan Selection | Award-Winning Tea,"A 2014 award winning tea. Made from organic South African Bush Tea with Tomato, Carrot and Beetroot, this is the perfect pick-me-up tea that is caffeine-free and is genuinely interesting and surprising",,,,,tomatinotm,tomatinotm.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,2013-01-11 00:00:00,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:34,0,1,0,1,1,1,0,1,0,0,1,1,Tomatino�� Caffeine-Free Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART0017,0,16.6,,200,,,Mogambo Caffeine-Free Tea,Caffeine-Free Tea | Mogambo | Artisan Selection | Rooibos Tea,"Allow your taste buds to be seduced by the romantic blend of sweet South African honeybush, enlivened with delicious red apple and tangy notes of passion fruit, orange peel and pomegranate flowers",,,,,mogambo,mogambo.html,Block after Info Column,,,,Use config,Use config,Enabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:35,0,1,0,1,1,1,0,1,0,0,1,1,Mogambo Caffeine-Free Tea,0,simple,,,,,,,,,
admin,base,Default,simple,4,PR-0001,0,48,,320,,,Lunar Gift Set,,,,,,,lunar-gift-set,lunar-gift-set.html,Block after Info Column,,,,Use config,Use config,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,2014-01-20 00:00:00,2014-01-30 00:00:00,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:37,0,1,0,1,1,1,0,1,0,0,1,1,Lunar Gift Set,0,simple,,,,,,,,,
admin,base,Default,simple,4,PR0002,0,15.85,,130,,,Treasures (Promo),,,,,,,treasures-promo,treasures-promo.html,Block after Info Column,,,,Use config,Use config,Disabled,Catalog,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:38,0,1,0,1,1,1,0,1,0,0,1,1,Treasures (Promo),0,simple,,,,,,,,,
admin,base,Default,simple,4,GOUR0041-04,0,100,,1000,,,Peach Nectar (1 kg),,,,,,,peach-nectar,peach-nectar-2620.html,Block after Info Column,/,/,/,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:39,0,1,0,1,1,1,0,1,0,0,1,1,Peach Nectar (1 kg),0,simple,,,,,,,,,
admin,base,Default,simple,"4, 5, 16",GOUR0073-03,0,8,6.4,50,,,Earl Grey Classic (50 gr),,,,,,,earl-grey-classic-50-gr,earl-grey-classic-50-gr.html,Block after Info Column,,,,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2015-02-24 00:00:00,,,,,,99,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Earl Grey Classic (50 gr),0,simple,,,,,,,,,
admin,base,Default,simple,4,PR0003,0,26,,600,,,White Tea Duo,,,,,,,twin-white,twin-white.html,Block after Info Column,,,,Use config,Use config,Disabled,Catalog,Taxable Goods,test description,test description,,,,,2014-01-28 00:00:00,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:42,0,1,0,1,1,1,0,1,0,0,1,1,White Tea Duo,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART1001C,0,150,,200,,,Pearl of the Orient Catering,,,,,,,poocatering,poocatering.html,Block after Info Column,/,/,/,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:43,0,1,0,1,1,1,0,1,0,0,1,1,Pearl of the Orient Catering,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART1002C,0,150,,200,,,Osmanthus Sencha Catering,,,,,,,oscatering,oscatering.html,Block after Info Column,/,/,/,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:45,0,1,0,1,1,1,0,1,0,0,1,1,Osmanthus Sencha Catering,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART1003C,0,150,,200,,,Nymph of the Nile Catering,,,,,,,noncatering,noncatering.html,Block after Info Column,/,/,/,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:46,0,1,0,1,1,1,0,1,0,0,1,1,Nymph of the Nile Catering,0,simple,,,,,,,,,
admin,base,Default,simple,4,ART1004C,0,150,,200,,,"Azteca d""Oro Catering",,,,,,,azcatering,azcatering.html,Block after Info Column,/,/,/,Use config,Use config,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:48,0,1,0,1,1,1,0,1,0,0,1,1,"Azteca d""Oro Catering",0,simple,,,,,,,,,
admin,base,Default,simple,4,ART1005C,0,150,,200,,,Pearl of the Orient Catering,,,,,,,poocatering,poocatering-566.html,Block after Info Column,/,/,/,Use config,Use config,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,2015-04-27 03:40:50,0,1,0,1,1,1,0,1,0,0,1,1,Pearl of the Orient Catering,0,simple,,,,,,,,,
