"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","msrp_enabled","msrp_display_actual_price_type","ingredients","temperature","amount_of_water","time","nice_flowery_sentence","brewing","status","visibility","tax_class_id","price","special_price","weight","minimal_price","msrp","gift_wrapping_price","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","gift_message_available","gift_wrapping_available","is_recurring","custom_design","country_of_manufacture","is_new","is_featured","is_best_selling","is_promotion"
"admin","base","Default","simple","5,6,7,25,56,60,66,77,81,88,90,93,95","GOUR0053-04","0","Blueberry Yoghurt (200 gr) -10% Off","","","","","","","blueberry-yoghurt","blueberry-yoghurt-2304.html","Block after Info Column","/","/","/","Use config","Use config","Fruit tisane of blueberries, apples, flowers and yoghurt. Best served cold and with sugar.","100乎C","2g for 200ml","6 -8 mins","A refreshing fruity treat, balanced by the richness of yoghurt. Perfect for a relaxing afternoon.","","Enabled","Not Visible Individually","Taxable Goods","28.8000","","220.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:16","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Blueberry Yoghurt (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,25,56,60,66,77,81,88,90,93,95","GOUR0053-03","0","Blueberry Yoghurt (50 gr)","","","","","","","blueberry-yoghurt","blueberry-yoghurt-2302.html","Block after Info Column","","","","Use config","Use config","Fruit tisane of blueberries, apples, flowers and yoghurt. Best served cold and with sugar.","100乎C","2g for 200ml","6 -8 mins","A refreshing fruity treat, balanced by the richness of yoghurt. Perfect for a relaxing afternoon.","","Enabled","Not Visible Individually","Taxable Goods","8.0000","","50.0000","","","","test description","test description","","","2015-01-09 00:00:00","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Blueberry Yoghurt (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,25,56,60,66,77,81,88,90,93,95","GOUR0053","0","Blueberry Yoghurt Fruit Tisane Tea","","","","","","","blueberry-yoghurt","blueberry-yoghurt-2303.html","Block after Info Column","","","","","","Fruit tisane of blueberries, apples, flowers and yoghurt. Best served cold and with sugar.","100乎C","2g for 200ml","6 -8 mins","A refreshing fruity treat, balanced by the richness of yoghurt. Perfect for a relaxing afternoon.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Blueberry Yoghurt Fruit Tisane Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0080-03","0","Bombay Chai  (200 gr) -10% Off","","","","","","","bombay-chai","bombay-chai-446.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:21","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Bombay Chai  (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0080-02","0","Bombay Chai (100 gr)","","","","","","","bombay-chai","bombay-chai-445.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:22","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Bombay Chai (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0080-01","0","Bombay Chai (50 gr)","","","","","","","bombay-chai","bombay-chai-444.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:24","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Bombay Chai (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0080","0","Bombay Chai Black Tea","","","","","","","bombay-chai","bombay-chai.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Bombay Chai Black Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,16,18,56,66,79,88,89,93,94","ART0009","0","British Breakfast Black Tea","Black Tea | British Breakfast | Artisan Selection","An alternative to the traditional English Breakfast tea, have a great start to the morning with this full-bodied black tea blend of Assam, Kenyan and Ceylon","","","","","british-breakfast-tea","british-breakfast-tea.html","Block after Info Column","","","","Use config","Use config","Black tea blend of Assam, Kenyan and Ceylon. ","96-98乎C","2g for 200ml","3 -5 mins","A great start to the morning to gently awaken the palate and the mind.","","Enabled","Catalog, Search","Taxable Goods","16.6000","","200.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","0","0","1","0.0000","1","0","0","0","1","British Breakfast Black Tea","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0093-02","0","Cactus Blossom (100 gr)","","","","","","","cactus-blossom","cactus-blossom-501.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:28","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Cactus Blossom (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0093-03","0","Cactus Blossom (200 gr) -10% Off","","","","","","","cactus-blossom","cactus-blossom-502.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:29","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Cactus Blossom (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0093-01","0","Cactus Blossom (50 gr)","","","","","","","cactus-blossom","cactus-blossom-500.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","2015-02-24 00:00:00","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:31","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Cactus Blossom (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","56","GOUR0093","0","Cactus Blossom Green Tea","","","","","","","cactus-blossom","cactus-blossom.html","Block after Info Column","/","/","/","","","","","","","","","Disabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Cactus Blossom Green Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,23,56,66,85,88,90,93,95","GOUR0046-01","0","Calming Spirits (10 gr)","","","","","","","calming-spirits","calming-spirits.html","Block after Info Column","","","","Use config","Use config","Herbal tisane of chamomile and peppermint.  Naturally caffeine free.","100乎C","2g for 200ml","6 -8 mins","A calming herbal blend that aids relaxation and promotes mental concentration.","","Disabled","Not Visible Individually","Taxable Goods","5.0000","","20.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Calming Spirits (10 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,23,56,66,85,88,90,93,95","GOUR0046-02","0","Calming Spirits (100 gr)","","","","","","","calming-spirits","calming-spirits-2233.html","Block after Info Column","","","","Use config","Use config","Herbal tisane of chamomile and peppermint.  Naturally caffeine free.","100乎C","2g for 200ml","6 -8 mins","A calming herbal blend that aids relaxation and promotes mental concentration.","","Enabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Calming Spirits (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,23,56,66,85,88,90,93,95","GOUR0046-04","0","Calming Spirits (200 gr) -10% Off","","","","","","","calming-spirits","calming-spirits-2236.html","Block after Info Column","/","/","/","Use config","Use config","Herbal tisane of chamomile and peppermint.  Naturally caffeine free.","100乎C","2g for 200ml","6 -8 mins","A calming herbal blend that aids relaxation and promotes mental concentration.","","Enabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:36","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Calming Spirits (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","5,6,7,17,20,23,56,66,85,88,90,93,95","GOUR0046-03","0","Calming Spirits (50 gr)","","","","","","","calming-spirits","calming-spirits-2234.html","Block after Info Column","","","","Use config","Use config","Herbal tisane of chamomile and peppermint.  Naturally caffeine free.","100乎C","2g for 200ml","6 -8 mins","A calming herbal blend that aids relaxation and promotes mental concentration.","","Enabled","Not Visible Individually","Taxable Goods","9.0000","","50.0000","","","","test description","test description","","","","","","","","","99.0000","0.0000","1","0","0","1","1.0000","1","10000.0000","1","1","","1.0000","1","1","1","0","1","0.0000","1","0","0","0","1","Calming Spirits (50 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","grouped","5,6,7,17,20,23,56,66,85,88,90,93,95","GOUR0046","0","Calming Spirits Herbal Tisane Tea","","","","","","","calming-spirits","calming-spirits-2235.html","Block after Info Column","","","","","","Herbal tisane of chamomile and peppermint.  Naturally caffeine free.","100乎C","2g for 200ml","6 -8 mins","A calming herbal blend that aids relaxation and promotes mental concentration.","","Enabled","Catalog, Search","","","","","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","0","0","1","0.0000","1","0","0","0","1","Calming Spirits Herbal Tisane Tea","0","grouped","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0094-02","0","Caramel Popcorn (100 gr)","","","","","","","caramel-popcorn","caramel-popcorn-505.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","18.0000","","110.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:40","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Caramel Popcorn (100 gr)","0","simple","","","","","","","","","","","",""
"admin","base","Default","simple","56","GOUR0094-03","0","Caramel Popcorn (200 gr) -10% Off","","","","","","","caramel-popcorn","caramel-popcorn-506.html","Block after Info Column","/","/","/","Use config","Use config","","","","","","","Disabled","Not Visible Individually","Taxable Goods","32.4000","","220.0000","","","","test description","test description","","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2015-05-22 10:00:41","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","Caramel Popcorn (200 gr) -10% Off","0","simple","","","","","","","","","","","",""
